provincia_id,partido,localidad,linkindec,velocidad,accesos,velocidad_id
PR01,25 de Mayo,25 de Mayo,6854100,0.0,2,VEL1
PR01,25 de Mayo,25 de Mayo,6854100,0.5,2,VEL1
PR01,25 de Mayo,25 de Mayo,6854100,1.0,7,VEL2
PR01,25 de Mayo,25 de Mayo,6854100,2.0,1,VEL3
PR01,25 de Mayo,25 de Mayo,6854100,3.0,107,VEL3
PR01,25 de Mayo,25 de Mayo,6854100,5.0,1,VEL3
PR01,25 de Mayo,25 de Mayo,6854100,6.0,51,VEL3
PR01,25 de Mayo,25 de Mayo,6854100,10.0,303,VEL4
PR01,25 de Mayo,25 de Mayo,6854100,12.0,336,VEL5
PR01,25 de Mayo,25 de Mayo,6854100,14.0,2,VEL5
PR01,25 de Mayo,25 de Mayo,6854100,15.0,264,VEL5
PR01,25 de Mayo,25 de Mayo,6854100,20.0,153,VEL5
PR01,25 de Mayo,25 de Mayo,6854100,25.0,84,VEL6
PR01,25 de Mayo,25 de Mayo,6854100,30.0,2060,VEL6
PR01,25 de Mayo,25 de Mayo,6854100,40.0,13,VEL7
PR01,25 de Mayo,25 de Mayo,6854100,50.0,1297,VEL7
PR01,25 de Mayo,25 de Mayo,6854100,80.0,6,VEL7
PR01,25 de Mayo,25 de Mayo,6854100,100.0,1515,VEL7
PR01,25 de Mayo,25 de Mayo,6854100,226.5,153,VEL7
PR01,25 de Mayo,25 de Mayo,6854100,300.0,94,VEL7
PR01,25 de Mayo,25 de Mayo,6854100,500.0,3,VEL7
PR01,25 de Mayo,Agustín Mosconi,6854010,12.0,21,VEL5
PR01,25 de Mayo,Agustín Mosconi,6854010,20.0,10,VEL5
PR01,25 de Mayo,Agustín Mosconi,6854010,226.5,13,VEL7
PR01,25 de Mayo,Del Valle,6854020,0.5,1,VEL1
PR01,25 de Mayo,Del Valle,6854020,3.0,181,VEL3
PR01,25 de Mayo,Del Valle,6854020,10.0,10,VEL4
PR01,25 de Mayo,Del Valle,6854020,226.5,17,VEL7
PR01,25 de Mayo,Ernestina,6854030,5.0,75,VEL3
PR01,25 de Mayo,Ernestina,6854030,226.5,7,VEL7
PR01,25 de Mayo,Gobernador Ugarte,6854040,6.0,154,VEL3
PR01,25 de Mayo,Gobernador Ugarte,6854040,8.0,58,VEL4
PR01,25 de Mayo,Gobernador Ugarte,6854040,10.0,2,VEL4
PR01,25 de Mayo,Gobernador Ugarte,6854040,12.0,8,VEL5
PR01,25 de Mayo,Gobernador Ugarte,6854040,15.0,7,VEL5
PR01,25 de Mayo,Gobernador Ugarte,6854040,30.0,2,VEL6
PR01,25 de Mayo,Gobernador Ugarte,6854040,65.0,1,VEL7
PR01,25 de Mayo,Gobernador Ugarte,6854040,226.5,8,VEL7
PR01,25 de Mayo,Lucas Monteverde,6854050,226.5,13,VEL7
PR01,25 de Mayo,Norberto de la Riestra,6854060,2.0,83,VEL3
PR01,25 de Mayo,Norberto de la Riestra,6854060,3.0,25,VEL3
PR01,25 de Mayo,Norberto de la Riestra,6854060,4.0,5,VEL3
PR01,25 de Mayo,Norberto de la Riestra,6854060,5.0,5,VEL3
PR01,25 de Mayo,Norberto de la Riestra,6854060,6.0,862,VEL3
PR01,25 de Mayo,Norberto de la Riestra,6854060,10.0,1,VEL4
PR01,25 de Mayo,Norberto de la Riestra,6854060,15.0,742,VEL5
PR01,25 de Mayo,Norberto de la Riestra,6854060,25.0,91,VEL6
PR01,25 de Mayo,Norberto de la Riestra,6854060,50.0,56,VEL7
PR01,25 de Mayo,Norberto de la Riestra,6854060,70.0,4,VEL7
PR01,25 de Mayo,Norberto de la Riestra,6854060,100.0,6,VEL7
PR01,25 de Mayo,Norberto de la Riestra,6854060,226.5,29,VEL7
PR01,25 de Mayo,Pedernales,6854070,6.0,2,VEL3
PR01,25 de Mayo,Pedernales,6854070,10.0,374,VEL4
PR01,25 de Mayo,Pedernales,6854070,15.0,3,VEL5
PR01,25 de Mayo,Pedernales,6854070,50.0,240,VEL7
PR01,25 de Mayo,Pedernales,6854070,226.5,10,VEL7
PR01,25 de Mayo,San Enrique,6854080,12.0,38,VEL5
PR01,25 de Mayo,San Enrique,6854080,20.0,11,VEL5
PR01,25 de Mayo,San Enrique,6854080,226.5,17,VEL7
PR01,25 de Mayo,Valdés,6854090,12.0,64,VEL5
PR01,25 de Mayo,Valdés,6854090,20.0,20,VEL5
PR01,25 de Mayo,Valdés,6854090,226.5,23,VEL7
PR01,9 de Julio,12 de Octubre,6588030,3.0,11,VEL3
PR01,9 de Julio,12 de Octubre,6588030,226.5,17,VEL7
PR01,9 de Julio,9 de Julio,6588100,1.0,6,VEL2
PR01,9 de Julio,9 de Julio,6588100,3.0,217,VEL3
PR01,9 de Julio,9 de Julio,6588100,5.0,169,VEL3
PR01,9 de Julio,9 de Julio,6588100,6.0,32,VEL3
PR01,9 de Julio,9 de Julio,6588100,7.0,235,VEL4
PR01,9 de Julio,9 de Julio,6588100,8.0,1,VEL4
PR01,9 de Julio,9 de Julio,6588100,10.0,94,VEL4
PR01,9 de Julio,9 de Julio,6588100,15.0,7440,VEL5
PR01,9 de Julio,9 de Julio,6588100,20.0,3043,VEL5
PR01,9 de Julio,9 de Julio,6588100,30.0,912,VEL6
PR01,9 de Julio,9 de Julio,6588100,50.0,611,VEL7
PR01,9 de Julio,9 de Julio,6588100,100.0,1931,VEL7
PR01,9 de Julio,9 de Julio,6588100,200.0,1,VEL7
PR01,9 de Julio,9 de Julio,6588100,226.5,68,VEL7
PR01,9 de Julio,9 de Julio,6588100,300.0,1238,VEL7
PR01,9 de Julio,9 de Julio,6588100,500.0,30,VEL7
PR01,9 de Julio,9 de Julio,6588100,1000.0,15,VEL7
PR01,9 de Julio,Alfredo Demarchi  (Est. Facundo Quiroga),6588010,3.0,510,VEL3
PR01,9 de Julio,Alfredo Demarchi  (Est. Facundo Quiroga),6588010,226.5,15,VEL7
PR01,9 de Julio,Carlos María Naón,6588020,20.0,62,VEL5
PR01,9 de Julio,Carlos María Naón,6588020,226.5,10,VEL7
PR01,9 de Julio,Dudignac,6588040,1.0,8,VEL2
PR01,9 de Julio,Dudignac,6588040,3.0,36,VEL3
PR01,9 de Julio,Dudignac,6588040,4.0,247,VEL3
PR01,9 de Julio,Dudignac,6588040,6.0,46,VEL3
PR01,9 de Julio,Dudignac,6588040,10.0,52,VEL4
PR01,9 de Julio,Dudignac,6588040,226.5,12,VEL7
PR01,9 de Julio,La Aurora  (Est. La Niña),6588050,226.5,13,VEL7
PR01,9 de Julio,Manuel B. Gonnet  (Est. French),6588060,2.0,193,VEL3
PR01,9 de Julio,Manuel B. Gonnet  (Est. French),6588060,226.5,17,VEL7
PR01,9 de Julio,Marcelino Ugarte  (Est. Dennehy),6588070,226.5,5,VEL7
PR01,9 de Julio,Morea,6588080,3.0,130,VEL3
PR01,9 de Julio,Morea,6588080,226.5,4,VEL7
PR01,9 de Julio,Norumbega,6588090,226.5,8,VEL7
PR01,9 de Julio,Patricios,6588110,3.0,50,VEL3
PR01,9 de Julio,Patricios,6588110,15.0,90,VEL5
PR01,9 de Julio,Patricios,6588110,30.0,2,VEL6
PR01,9 de Julio,Patricios,6588110,226.5,7,VEL7
PR01,9 de Julio,Villa General Fournier  (Est. 9 de Julio Sud),6588120,3.0,42,VEL3
PR01,9 de Julio,Villa General Fournier  (Est. 9 de Julio Sud),6588120,15.0,89,VEL5
PR01,9 de Julio,Villa General Fournier  (Est. 9 de Julio Sud),6588120,20.0,92,VEL5
PR01,9 de Julio,Villa General Fournier  (Est. 9 de Julio Sud),6588120,30.0,21,VEL6
PR01,9 de Julio,Villa General Fournier  (Est. 9 de Julio Sud),6588120,50.0,7,VEL7
PR01,9 de Julio,Villa General Fournier  (Est. 9 de Julio Sud),6588120,100.0,1,VEL7
PR01,9 de Julio,Villa General Fournier  (Est. 9 de Julio Sud),6588120,226.5,8,VEL7
PR01,Adolfo Alsina,Carhué,6007010,3.0,772,VEL3
PR01,Adolfo Alsina,Carhué,6007010,6.0,5,VEL3
PR01,Adolfo Alsina,Carhué,6007010,7.0,103,VEL4
PR01,Adolfo Alsina,Carhué,6007010,10.0,25,VEL4
PR01,Adolfo Alsina,Carhué,6007010,15.0,1201,VEL5
PR01,Adolfo Alsina,Carhué,6007010,30.0,1,VEL6
PR01,Adolfo Alsina,Carhué,6007010,31.0,266,VEL7
PR01,Adolfo Alsina,Carhué,6007010,50.0,820,VEL7
PR01,Adolfo Alsina,Carhué,6007010,61.0,31,VEL7
PR01,Adolfo Alsina,Carhué,6007010,100.0,2,VEL7
PR01,Adolfo Alsina,Carhué,6007010,226.5,25,VEL7
PR01,Adolfo Alsina,Colonia San Miguel Arcángel,6007020,3.0,208,VEL3
PR01,Adolfo Alsina,Colonia San Miguel Arcángel,6007020,226.5,9,VEL7
PR01,Adolfo Alsina,Delfín Huergo,6007030,226.5,4,VEL7
PR01,Adolfo Alsina,Esteban Agustín Gascón,6007050,3.0,60,VEL3
PR01,Adolfo Alsina,Esteban Agustín Gascón,6007050,226.5,3,VEL7
PR01,Adolfo Alsina,La Pala,6007060,226.5,3,VEL7
PR01,Adolfo Alsina,Maza,6007070,0.0,10,VEL1
PR01,Adolfo Alsina,Maza,6007070,0.5,2,VEL1
PR01,Adolfo Alsina,Maza,6007070,5.0,386,VEL3
PR01,Adolfo Alsina,Maza,6007070,10.0,6,VEL4
PR01,Adolfo Alsina,Maza,6007070,20.0,2,VEL5
PR01,Adolfo Alsina,Maza,6007070,226.5,15,VEL7
PR01,Adolfo Alsina,Rivera,6007080,0.0,1,VEL1
PR01,Adolfo Alsina,Rivera,6007080,20.0,1252,VEL5
PR01,Adolfo Alsina,Rivera,6007080,35.0,26,VEL7
PR01,Adolfo Alsina,Rivera,6007080,50.0,31,VEL7
PR01,Adolfo Alsina,Rivera,6007080,226.5,9,VEL7
PR01,Adolfo Alsina,Thames,6007010,226.5,3,VEL7
PR01,Adolfo Alsina,Villa Margarita,6007100,226.5,2,VEL7
PR01,Adolfo Alsina,Yutuyaco,6007110,226.5,18,VEL7
PR01,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves),6014010,1.0,2,VEL2
PR01,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves),6014010,3.0,57,VEL3
PR01,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves),6014010,5.0,2,VEL3
PR01,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves),6014010,6.0,28,VEL3
PR01,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves),6014010,8.0,310,VEL4
PR01,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves),6014010,10.0,217,VEL4
PR01,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves),6014010,12.0,1,VEL5
PR01,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves),6014010,15.0,1329,VEL5
PR01,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves),6014010,30.0,44,VEL6
PR01,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves),6014010,50.0,1,VEL7
PR01,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves  (Est. Chaves),6014010,226.5,34,VEL7
PR01,Adolfo Gonzales Chaves,De la Garma,6014020,0.0,26,VEL1
PR01,Adolfo Gonzales Chaves,De la Garma,6014020,4.0,573,VEL3
PR01,Adolfo Gonzales Chaves,De la Garma,6014020,7.0,38,VEL4
PR01,Adolfo Gonzales Chaves,De la Garma,6014020,8.0,28,VEL4
PR01,Adolfo Gonzales Chaves,De la Garma,6014020,10.0,59,VEL4
PR01,Adolfo Gonzales Chaves,De la Garma,6014020,15.0,18,VEL5
PR01,Adolfo Gonzales Chaves,De la Garma,6014020,226.5,18,VEL7
PR01,Adolfo Gonzales Chaves,Juan E. Barra,6014030,4.0,48,VEL3
PR01,Adolfo Gonzales Chaves,Juan E. Barra,6014030,226.5,13,VEL7
PR01,Adolfo Gonzales Chaves,Vásquez,6014040,3.0,12,VEL3
PR01,Adolfo Gonzales Chaves,Vásquez,6014040,4.0,2,VEL3
PR01,Adolfo Gonzales Chaves,Vásquez,6014040,226.5,3,VEL7
PR01,Alberti,Alberti   (Est. Andrés Vaccarezza),6021010,0.0,1,VEL1
PR01,Alberti,Alberti   (Est. Andrés Vaccarezza),6021010,1.0,2,VEL2
PR01,Alberti,Alberti   (Est. Andrés Vaccarezza),6021010,2.0,1,VEL3
PR01,Alberti,Alberti   (Est. Andrés Vaccarezza),6021010,3.0,8,VEL3
PR01,Alberti,Alberti   (Est. Andrés Vaccarezza),6021010,5.0,1,VEL3
PR01,Alberti,Alberti   (Est. Andrés Vaccarezza),6021010,6.0,7,VEL3
PR01,Alberti,Alberti   (Est. Andrés Vaccarezza),6021010,9.0,1,VEL4
PR01,Alberti,Alberti   (Est. Andrés Vaccarezza),6021010,10.0,42,VEL4
PR01,Alberti,Alberti   (Est. Andrés Vaccarezza),6021010,15.0,142,VEL5
PR01,Alberti,Alberti   (Est. Andrés Vaccarezza),6021010,226.5,16,VEL7
PR01,Alberti,Coronel Seguí,6021020,15.0,5,VEL5
PR01,Alberti,Coronel Seguí,6021020,226.5,2,VEL7
PR01,Alberti,Mechita,6021030,3.0,275,VEL3
PR01,Alberti,Mechita,6021030,5.0,10,VEL3
PR01,Alberti,Mechita,6021030,226.5,7,VEL7
PR01,Alberti,Pla,6021040,226.5,4,VEL7
PR01,Alberti,Villa Grisolía  (Est. Achupallas),6021050,226.5,9,VEL7
PR01,Alberti,Villa María,6021060,226.5,1,VEL7
PR01,Alberti,Villa Ortiz  (Est. Coronel Mom),6021070,15.0,24,VEL5
PR01,Alberti,Villa Ortiz  (Est. Coronel Mom),6021070,226.5,1,VEL7
PR01,Almirante Brown,Adrogué,6028010,0.0,1,VEL1
PR01,Almirante Brown,Adrogué,6028010,0.26,1,VEL1
PR01,Almirante Brown,Adrogué,6028010,0.5,4,VEL1
PR01,Almirante Brown,Adrogué,6028010,0.51,1,VEL2
PR01,Almirante Brown,Adrogué,6028010,0.75,2,VEL2
PR01,Almirante Brown,Adrogué,6028010,1.0,25,VEL2
PR01,Almirante Brown,Adrogué,6028010,2.0,8,VEL3
PR01,Almirante Brown,Adrogué,6028010,3.0,4,VEL3
PR01,Almirante Brown,Adrogué,6028010,3.5,14,VEL3
PR01,Almirante Brown,Adrogué,6028010,4.0,7,VEL3
PR01,Almirante Brown,Adrogué,6028010,5.0,2,VEL3
PR01,Almirante Brown,Adrogué,6028010,6.0,14,VEL3
PR01,Almirante Brown,Adrogué,6028010,8.0,10,VEL4
PR01,Almirante Brown,Adrogué,6028010,10.0,21,VEL4
PR01,Almirante Brown,Adrogué,6028010,15.0,1,VEL5
PR01,Almirante Brown,Adrogué,6028010,25.0,1,VEL6
PR01,Almirante Brown,Adrogué,6028010,30.0,12,VEL6
PR01,Almirante Brown,Adrogué,6028010,46.0,47,VEL7
PR01,Almirante Brown,Adrogué,6028010,50.0,510,VEL7
PR01,Almirante Brown,Adrogué,6028010,99.0,224,VEL7
PR01,Almirante Brown,Adrogué,6028010,100.0,4696,VEL7
PR01,Almirante Brown,Adrogué,6028010,101.0,232,VEL7
PR01,Almirante Brown,Adrogué,6028010,200.0,59,VEL7
PR01,Almirante Brown,Adrogué,6028010,226.5,16,VEL7
PR01,Almirante Brown,Adrogué,6028010,300.0,11029,VEL7
PR01,Almirante Brown,Adrogué,6028010,301.0,9,VEL7
PR01,Almirante Brown,Adrogué,6028010,302.0,326,VEL7
PR01,Almirante Brown,Adrogué,6028010,400.0,147,VEL7
PR01,Almirante Brown,Adrogué,6028010,499.0,2457,VEL7
PR01,Almirante Brown,Adrogué,6028010,500.0,608,VEL7
PR01,Almirante Brown,Adrogué,6028010,600.0,1013,VEL7
PR01,Almirante Brown,Adrogué,6028010,700.0,22,VEL7
PR01,Almirante Brown,Adrogué,6028010,800.0,235,VEL7
PR01,Almirante Brown,Adrogué,6028010,940.0,834,VEL7
PR01,Almirante Brown,Adrogué,6028010,999.0,135,VEL7
PR01,Almirante Brown,Adrogué,6028010,1000.0,411,VEL7
PR01,Almirante Brown,Burzaco,6028010,0.0,53,VEL1
PR01,Almirante Brown,Burzaco,6028010,0.26,1,VEL1
PR01,Almirante Brown,Burzaco,6028010,0.5,3,VEL1
PR01,Almirante Brown,Burzaco,6028010,0.51,1,VEL2
PR01,Almirante Brown,Burzaco,6028010,0.75,7,VEL2
PR01,Almirante Brown,Burzaco,6028010,1.0,19,VEL2
PR01,Almirante Brown,Burzaco,6028010,2.0,77,VEL3
PR01,Almirante Brown,Burzaco,6028010,3.0,5,VEL3
PR01,Almirante Brown,Burzaco,6028010,3.5,3,VEL3
PR01,Almirante Brown,Burzaco,6028010,4.0,115,VEL3
PR01,Almirante Brown,Burzaco,6028010,6.0,80,VEL3
PR01,Almirante Brown,Burzaco,6028010,8.0,1,VEL4
PR01,Almirante Brown,Burzaco,6028010,10.0,16,VEL4
PR01,Almirante Brown,Burzaco,6028010,15.0,1,VEL5
PR01,Almirante Brown,Burzaco,6028010,20.0,1,VEL5
PR01,Almirante Brown,Burzaco,6028010,30.0,20,VEL6
PR01,Almirante Brown,Burzaco,6028010,45.0,1,VEL7
PR01,Almirante Brown,Burzaco,6028010,46.0,51,VEL7
PR01,Almirante Brown,Burzaco,6028010,50.0,418,VEL7
PR01,Almirante Brown,Burzaco,6028010,99.0,534,VEL7
PR01,Almirante Brown,Burzaco,6028010,100.0,4081,VEL7
PR01,Almirante Brown,Burzaco,6028010,101.0,196,VEL7
PR01,Almirante Brown,Burzaco,6028010,200.0,93,VEL7
PR01,Almirante Brown,Burzaco,6028010,226.5,41,VEL7
PR01,Almirante Brown,Burzaco,6028010,300.0,10960,VEL7
PR01,Almirante Brown,Burzaco,6028010,301.0,3,VEL7
PR01,Almirante Brown,Burzaco,6028010,302.0,232,VEL7
PR01,Almirante Brown,Burzaco,6028010,400.0,101,VEL7
PR01,Almirante Brown,Burzaco,6028010,499.0,9550,VEL7
PR01,Almirante Brown,Burzaco,6028010,500.0,524,VEL7
PR01,Almirante Brown,Burzaco,6028010,600.0,1004,VEL7
PR01,Almirante Brown,Burzaco,6028010,700.0,25,VEL7
PR01,Almirante Brown,Burzaco,6028010,800.0,234,VEL7
PR01,Almirante Brown,Burzaco,6028010,940.0,802,VEL7
PR01,Almirante Brown,Burzaco,6028010,999.0,541,VEL7
PR01,Almirante Brown,Burzaco,6028010,1000.0,906,VEL7
PR01,Almirante Brown,Claypole,6028010,0.0,1,VEL1
PR01,Almirante Brown,Claypole,6028010,0.75,2,VEL2
PR01,Almirante Brown,Claypole,6028010,3.0,2,VEL3
PR01,Almirante Brown,Claypole,6028010,6.0,1,VEL3
PR01,Almirante Brown,Claypole,6028010,10.0,2,VEL4
PR01,Almirante Brown,Claypole,6028010,30.0,1,VEL6
PR01,Almirante Brown,Claypole,6028010,45.0,1,VEL7
PR01,Almirante Brown,Claypole,6028010,46.0,18,VEL7
PR01,Almirante Brown,Claypole,6028010,50.0,133,VEL7
PR01,Almirante Brown,Claypole,6028010,99.0,185,VEL7
PR01,Almirante Brown,Claypole,6028010,100.0,1471,VEL7
PR01,Almirante Brown,Claypole,6028010,101.0,29,VEL7
PR01,Almirante Brown,Claypole,6028010,200.0,15,VEL7
PR01,Almirante Brown,Claypole,6028010,226.5,2,VEL7
PR01,Almirante Brown,Claypole,6028010,300.0,4144,VEL7
PR01,Almirante Brown,Claypole,6028010,301.0,2,VEL7
PR01,Almirante Brown,Claypole,6028010,302.0,65,VEL7
PR01,Almirante Brown,Claypole,6028010,400.0,13,VEL7
PR01,Almirante Brown,Claypole,6028010,499.0,5050,VEL7
PR01,Almirante Brown,Claypole,6028010,500.0,153,VEL7
PR01,Almirante Brown,Claypole,6028010,600.0,410,VEL7
PR01,Almirante Brown,Claypole,6028010,700.0,12,VEL7
PR01,Almirante Brown,Claypole,6028010,800.0,76,VEL7
PR01,Almirante Brown,Claypole,6028010,940.0,253,VEL7
PR01,Almirante Brown,Claypole,6028010,999.0,297,VEL7
PR01,Almirante Brown,Claypole,6028010,1000.0,444,VEL7
PR01,Almirante Brown,Don Orione,6028010,10.0,1,VEL4
PR01,Almirante Brown,Don Orione,6028010,99.0,192,VEL7
PR01,Almirante Brown,Don Orione,6028010,226.5,11,VEL7
PR01,Almirante Brown,Don Orione,6028010,499.0,4600,VEL7
PR01,Almirante Brown,Don Orione,6028010,999.0,247,VEL7
PR01,Almirante Brown,Don Orione,6028010,1000.0,390,VEL7
PR01,Almirante Brown,Glew,6028010,0.0,1,VEL1
PR01,Almirante Brown,Glew,6028010,2.0,15,VEL3
PR01,Almirante Brown,Glew,6028010,4.0,29,VEL3
PR01,Almirante Brown,Glew,6028010,6.0,9,VEL3
PR01,Almirante Brown,Glew,6028010,10.0,3,VEL4
PR01,Almirante Brown,Glew,6028010,30.0,11,VEL6
PR01,Almirante Brown,Glew,6028010,45.0,43,VEL7
PR01,Almirante Brown,Glew,6028010,46.0,5,VEL7
PR01,Almirante Brown,Glew,6028010,50.0,204,VEL7
PR01,Almirante Brown,Glew,6028010,99.0,183,VEL7
PR01,Almirante Brown,Glew,6028010,100.0,2674,VEL7
PR01,Almirante Brown,Glew,6028010,101.0,115,VEL7
PR01,Almirante Brown,Glew,6028010,200.0,64,VEL7
PR01,Almirante Brown,Glew,6028010,226.5,16,VEL7
PR01,Almirante Brown,Glew,6028010,300.0,8768,VEL7
PR01,Almirante Brown,Glew,6028010,301.0,8,VEL7
PR01,Almirante Brown,Glew,6028010,302.0,307,VEL7
PR01,Almirante Brown,Glew,6028010,400.0,50,VEL7
PR01,Almirante Brown,Glew,6028010,499.0,6329,VEL7
PR01,Almirante Brown,Glew,6028010,500.0,400,VEL7
PR01,Almirante Brown,Glew,6028010,600.0,1171,VEL7
PR01,Almirante Brown,Glew,6028010,700.0,34,VEL7
PR01,Almirante Brown,Glew,6028010,800.0,236,VEL7
PR01,Almirante Brown,Glew,6028010,940.0,792,VEL7
PR01,Almirante Brown,Glew,6028010,999.0,348,VEL7
PR01,Almirante Brown,Glew,6028010,1000.0,586,VEL7
PR01,Almirante Brown,Jose Mármol,6028010,3.5,2,VEL3
PR01,Almirante Brown,Jose Mármol,6028010,8.0,3,VEL4
PR01,Almirante Brown,Jose Mármol,6028010,10.0,6,VEL4
PR01,Almirante Brown,Jose Mármol,6028010,15.0,1,VEL5
PR01,Almirante Brown,Jose Mármol,6028010,46.0,4,VEL7
PR01,Almirante Brown,Jose Mármol,6028010,50.0,146,VEL7
PR01,Almirante Brown,Jose Mármol,6028010,99.0,156,VEL7
PR01,Almirante Brown,Jose Mármol,6028010,100.0,1391,VEL7
PR01,Almirante Brown,Jose Mármol,6028010,101.0,18,VEL7
PR01,Almirante Brown,Jose Mármol,6028010,200.0,15,VEL7
PR01,Almirante Brown,Jose Mármol,6028010,226.5,2,VEL7
PR01,Almirante Brown,Jose Mármol,6028010,300.0,2586,VEL7
PR01,Almirante Brown,Jose Mármol,6028010,302.0,5,VEL7
PR01,Almirante Brown,Jose Mármol,6028010,400.0,6,VEL7
PR01,Almirante Brown,Jose Mármol,6028010,499.0,3752,VEL7
PR01,Almirante Brown,Jose Mármol,6028010,500.0,153,VEL7
PR01,Almirante Brown,Jose Mármol,6028010,600.0,154,VEL7
PR01,Almirante Brown,Jose Mármol,6028010,700.0,2,VEL7
PR01,Almirante Brown,Jose Mármol,6028010,800.0,33,VEL7
PR01,Almirante Brown,Jose Mármol,6028010,940.0,89,VEL7
PR01,Almirante Brown,Jose Mármol,6028010,999.0,227,VEL7
PR01,Almirante Brown,Jose Mármol,6028010,1000.0,401,VEL7
PR01,Almirante Brown,Longchamps,6028010,0.0,2,VEL1
PR01,Almirante Brown,Longchamps,6028010,0.5,1,VEL1
PR01,Almirante Brown,Longchamps,6028010,0.75,1,VEL2
PR01,Almirante Brown,Longchamps,6028010,1.0,1,VEL2
PR01,Almirante Brown,Longchamps,6028010,3.0,4,VEL3
PR01,Almirante Brown,Longchamps,6028010,3.5,1,VEL3
PR01,Almirante Brown,Longchamps,6028010,6.0,4,VEL3
PR01,Almirante Brown,Longchamps,6028010,10.0,7,VEL4
PR01,Almirante Brown,Longchamps,6028010,15.0,1,VEL5
PR01,Almirante Brown,Longchamps,6028010,30.0,2,VEL6
PR01,Almirante Brown,Longchamps,6028010,45.0,2,VEL7
PR01,Almirante Brown,Longchamps,6028010,46.0,34,VEL7
PR01,Almirante Brown,Longchamps,6028010,50.0,289,VEL7
PR01,Almirante Brown,Longchamps,6028010,99.0,246,VEL7
PR01,Almirante Brown,Longchamps,6028010,100.0,2683,VEL7
PR01,Almirante Brown,Longchamps,6028010,101.0,124,VEL7
PR01,Almirante Brown,Longchamps,6028010,200.0,55,VEL7
PR01,Almirante Brown,Longchamps,6028010,226.5,16,VEL7
PR01,Almirante Brown,Longchamps,6028010,300.0,7003,VEL7
PR01,Almirante Brown,Longchamps,6028010,301.0,6,VEL7
PR01,Almirante Brown,Longchamps,6028010,302.0,151,VEL7
PR01,Almirante Brown,Longchamps,6028010,400.0,47,VEL7
PR01,Almirante Brown,Longchamps,6028010,499.0,5344,VEL7
PR01,Almirante Brown,Longchamps,6028010,500.0,303,VEL7
PR01,Almirante Brown,Longchamps,6028010,600.0,748,VEL7
PR01,Almirante Brown,Longchamps,6028010,700.0,15,VEL7
PR01,Almirante Brown,Longchamps,6028010,800.0,147,VEL7
PR01,Almirante Brown,Longchamps,6028010,940.0,505,VEL7
PR01,Almirante Brown,Longchamps,6028010,999.0,330,VEL7
PR01,Almirante Brown,Longchamps,6028010,1000.0,485,VEL7
PR01,Almirante Brown,Malvinas Argentinas,6028010,0.0,1,VEL1
PR01,Almirante Brown,Malvinas Argentinas,6028010,1.0,2,VEL2
PR01,Almirante Brown,Malvinas Argentinas,6028010,5.0,1,VEL3
PR01,Almirante Brown,Malvinas Argentinas,6028010,10.0,4,VEL4
PR01,Almirante Brown,Malvinas Argentinas,6028010,20.0,2,VEL5
PR01,Almirante Brown,Malvinas Argentinas,6028010,30.0,4,VEL6
PR01,Almirante Brown,Malvinas Argentinas,6028010,50.0,42,VEL7
PR01,Almirante Brown,Malvinas Argentinas,6028010,99.0,93,VEL7
PR01,Almirante Brown,Malvinas Argentinas,6028010,100.0,643,VEL7
PR01,Almirante Brown,Malvinas Argentinas,6028010,200.0,13,VEL7
PR01,Almirante Brown,Malvinas Argentinas,6028010,226.5,5,VEL7
PR01,Almirante Brown,Malvinas Argentinas,6028010,300.0,1661,VEL7
PR01,Almirante Brown,Malvinas Argentinas,6028010,400.0,6,VEL7
PR01,Almirante Brown,Malvinas Argentinas,6028010,499.0,3035,VEL7
PR01,Almirante Brown,Malvinas Argentinas,6028010,500.0,117,VEL7
PR01,Almirante Brown,Malvinas Argentinas,6028010,600.0,193,VEL7
PR01,Almirante Brown,Malvinas Argentinas,6028010,700.0,6,VEL7
PR01,Almirante Brown,Malvinas Argentinas,6028010,800.0,28,VEL7
PR01,Almirante Brown,Malvinas Argentinas,6028010,940.0,142,VEL7
PR01,Almirante Brown,Malvinas Argentinas,6028010,999.0,199,VEL7
PR01,Almirante Brown,Malvinas Argentinas,6028010,1000.0,323,VEL7
PR01,Almirante Brown,Ministro Rivadavia,6028010,3.0,2,VEL3
PR01,Almirante Brown,Ministro Rivadavia,6028010,10.0,1,VEL4
PR01,Almirante Brown,Ministro Rivadavia,6028010,45.0,1,VEL7
PR01,Almirante Brown,Ministro Rivadavia,6028010,46.0,15,VEL7
PR01,Almirante Brown,Ministro Rivadavia,6028010,50.0,71,VEL7
