anio,trimestre,provincia_id,tecnologia_id,accesos
2022,2,PR23,TEC1,12754
2022,2,PR24,TEC1,85893
2022,3,PR01,TEC1,339648
2022,3,PR02,TEC1,140791
2022,3,PR03,TEC1,10010
2022,3,PR04,TEC1,27164
2022,3,PR05,TEC1,45377
2022,3,PR06,TEC1,163770
2022,3,PR07,TEC1,36508
2022,3,PR08,TEC1,60345
2022,3,PR09,TEC1,14470
2022,3,PR10,TEC1,19257
2022,3,PR11,TEC1,7796
2022,3,PR12,TEC1,6842
2022,3,PR13,TEC1,37659
2022,3,PR14,TEC1,35513
2022,3,PR15,TEC1,29352
2022,3,PR16,TEC1,35552
2022,3,PR17,TEC1,40006
2022,3,PR18,TEC1,38570
2022,3,PR19,TEC1,6860
2022,3,PR20,TEC1,10170
2022,3,PR21,TEC1,183740
2022,3,PR22,TEC1,15385
2022,3,PR23,TEC1,12754
2022,3,PR24,TEC1,77738
2022,4,PR01,TEC1,325908
2022,4,PR02,TEC1,138753
2022,4,PR03,TEC1,8952
2022,4,PR04,TEC1,24582
2022,4,PR05,TEC1,45450
2022,4,PR06,TEC1,152265
2022,4,PR07,TEC1,34038
2022,4,PR08,TEC1,55507
2022,4,PR09,TEC1,13735
2022,4,PR10,TEC1,17880
2022,4,PR11,TEC1,7785
2022,4,PR12,TEC1,6120
2022,4,PR13,TEC1,37655
2022,4,PR14,TEC1,33204
2022,4,PR15,TEC1,28609
2022,4,PR16,TEC1,34043
2022,4,PR17,TEC1,36939
2022,4,PR18,TEC1,38570
2022,4,PR19,TEC1,6283
2022,4,PR20,TEC1,9702
2022,4,PR21,TEC1,163621
2022,4,PR22,TEC1,13577
2022,4,PR23,TEC1,12754
2022,4,PR24,TEC1,69441
2023,1,PR01,TEC1,304583
2023,1,PR02,TEC1,132149
2023,1,PR03,TEC1,6980
2023,1,PR04,TEC1,21243
2023,1,PR05,TEC1,45448
2023,1,PR06,TEC1,136976
2023,1,PR07,TEC1,29577
2023,1,PR08,TEC1,51084
2023,1,PR09,TEC1,12502
2023,1,PR10,TEC1,15306
2023,1,PR11,TEC1,7049
2023,1,PR12,TEC1,4652
2023,1,PR13,TEC1,37646
2023,1,PR14,TEC1,30455
2023,1,PR15,TEC1,28030
2023,1,PR16,TEC1,33604
2023,1,PR17,TEC1,33427
2023,1,PR18,TEC1,38568
2023,1,PR19,TEC1,6283
2023,1,PR20,TEC1,9702
2023,1,PR21,TEC1,138935
2023,1,PR22,TEC1,11642
2023,1,PR23,TEC1,12754
2023,1,PR24,TEC1,55822
2023,2,PR01,TEC1,265537
2023,2,PR02,TEC1,68348
2023,2,PR03,TEC1,7637
2023,2,PR04,TEC1,19115
2023,2,PR05,TEC1,33702
2023,2,PR06,TEC1,129303
2023,2,PR07,TEC1,26821
2023,2,PR08,TEC1,46503
2023,2,PR09,TEC1,11934
2023,2,PR10,TEC1,13749
2023,2,PR11,TEC1,7254
2023,2,PR12,TEC1,4152
2023,2,PR13,TEC1,25299
2023,2,PR14,TEC1,28897
2023,2,PR15,TEC1,26379
2023,2,PR16,TEC1,26390
2023,2,PR17,TEC1,30666
2023,2,PR18,TEC1,21483
2023,2,PR19,TEC1,4937
2023,2,PR20,TEC1,9019
2023,2,PR21,TEC1,126344
2023,2,PR22,TEC1,10629
2023,2,PR23,TEC1,12392
2023,2,PR24,TEC1,50019
2023,3,PR01,TEC1,237705
2023,3,PR02,TEC1,60765
2023,3,PR03,TEC1,7164
2023,3,PR04,TEC1,16420
2023,3,PR05,TEC1,26352
2023,3,PR06,TEC1,125050
2023,3,PR07,TEC1,24253
2023,3,PR08,TEC1,45384
2023,3,PR09,TEC1,11230
2023,3,PR10,TEC1,12627
2023,3,PR11,TEC1,6844
2023,3,PR12,TEC1,3726
2023,3,PR13,TEC1,17677
2023,3,PR14,TEC1,27934
2023,3,PR15,TEC1,24527
2023,3,PR16,TEC1,22422
2023,3,PR17,TEC1,29113
2023,3,PR18,TEC1,12669
2023,3,PR19,TEC1,4037
2023,3,PR20,TEC1,8376
2023,3,PR21,TEC1,108503
2023,3,PR22,TEC1,9412
2023,3,PR23,TEC1,9357
2023,3,PR24,TEC1,46348
2023,4,PR01,TEC1,223391
2023,4,PR02,TEC1,58700
2023,4,PR03,TEC1,6669
2023,4,PR04,TEC1,14000
2023,4,PR05,TEC1,26306
2023,4,PR06,TEC1,115662
2023,4,PR07,TEC1,21769
2023,4,PR08,TEC1,41794
2023,4,PR09,TEC1,10252
2023,4,PR10,TEC1,11669
2023,4,PR11,TEC1,6844
2023,4,PR12,TEC1,3296
2023,4,PR13,TEC1,17676
2023,4,PR14,TEC1,25840
2023,4,PR15,TEC1,24122
2023,4,PR16,TEC1,21192
2023,4,PR17,TEC1,26765
2023,4,PR18,TEC1,12669
2023,4,PR19,TEC1,4037
2023,4,PR20,TEC1,7768
2023,4,PR21,TEC1,97004
2023,4,PR22,TEC1,8290
2023,4,PR23,TEC1,9357
2023,4,PR24,TEC1,41318
2024,1,PR01,TEC1,203297
2024,1,PR02,TEC1,70108
2024,1,PR03,TEC1,5901
2024,1,PR04,TEC1,11343
2024,1,PR05,TEC1,26306
2024,1,PR06,TEC1,102812
2024,1,PR07,TEC1,18390
2024,1,PR08,TEC1,36574
2024,1,PR09,TEC1,9147
2024,1,PR10,TEC1,10554
2024,1,PR11,TEC1,6844
2024,1,PR12,TEC1,2827
2024,1,PR13,TEC1,17674
2024,1,PR14,TEC1,23217
2024,1,PR15,TEC1,24076
2024,1,PR16,TEC1,20841
2024,1,PR17,TEC1,23858
2024,1,PR18,TEC1,12669
2024,1,PR19,TEC1,4038
2024,1,PR20,TEC1,7768
2024,1,PR21,TEC1,86548
2024,1,PR22,TEC1,6644
2024,1,PR23,TEC1,9357
2024,1,PR24,TEC1,33682
2024,2,PR01,TEC1,214055
2024,2,PR02,TEC1,54102
2024,2,PR03,TEC1,4951
2024,2,PR04,TEC1,9448
2024,2,PR05,TEC1,25955
2024,2,PR06,TEC1,93483
2024,2,PR07,TEC1,14849
2024,2,PR08,TEC1,31335
2024,2,PR09,TEC1,8488
2024,2,PR10,TEC1,9509
2024,2,PR11,TEC1,6778
2024,2,PR12,TEC1,2230
2024,2,PR13,TEC1,17671
2024,2,PR14,TEC1,20868
2024,2,PR15,TEC1,23553
2024,2,PR16,TEC1,20771
2024,2,PR17,TEC1,19831
2024,2,PR18,TEC1,12669
2024,2,PR19,TEC1,4038
2024,2,PR20,TEC1,7768
2024,2,PR21,TEC1,88486
2024,2,PR22,TEC1,5328
2024,2,PR23,TEC1,9357
2024,2,PR24,TEC1,27968
2024,3,PR01,TEC1,222003
2024,3,PR02,TEC1,52604
2024,3,PR03,TEC1,4646
2024,3,PR04,TEC1,8366
2024,3,PR05,TEC1,25955
2024,3,PR06,TEC1,87976
2024,3,PR07,TEC1,13399
2024,3,PR08,TEC1,30403
2024,3,PR09,TEC1,7873
2024,3,PR10,TEC1,8942
2024,3,PR11,TEC1,6778
2024,3,PR12,TEC1,1931
2024,3,PR13,TEC1,17671
2024,3,PR14,TEC1,19436
2024,3,PR15,TEC1,23699
2024,3,PR16,TEC1,21949
2024,3,PR17,TEC1,18298
2024,3,PR18,TEC1,12669
2024,3,PR19,TEC1,4038
2024,3,PR20,TEC1,7768
2024,3,PR21,TEC1,85110
2024,3,PR22,TEC1,4613
2024,3,PR23,TEC1,9357
2024,3,PR24,TEC1,26192
2024,4,PR01,TEC1,166721
2024,4,PR02,TEC1,26003
2024,4,PR03,TEC1,4017
2024,4,PR04,TEC1,6426
2024,4,PR05,TEC1,12443
2024,4,PR06,TEC1,76758
2024,4,PR07,TEC1,10571
2024,4,PR08,TEC1,26237
2024,4,PR09,TEC1,6964
2024,4,PR10,TEC1,7768
2024,4,PR11,TEC1,5143
2024,4,PR12,TEC1,1538
2024,4,PR13,TEC1,1962
2024,4,PR14,TEC1,17327
2024,4,PR15,TEC1,17179
2024,4,PR16,TEC1,13326
2024,4,PR17,TEC1,14952
2024,4,PR18,TEC1,1493
2024,4,PR19,TEC1,2237
2024,4,PR20,TEC1,5295
2024,4,PR21,TEC1,71475
2024,4,PR22,TEC1,3764
2024,4,PR23,TEC1,2250
2024,4,PR24,TEC1,19448
2025,1,PR01,TEC1,161339
2025,1,PR02,TEC1,23684
2025,1,PR03,TEC1,3688
2025,1,PR04,TEC1,5954
2025,1,PR05,TEC1,11588
2025,1,PR06,TEC1,72157
2025,1,PR07,TEC1,9054
2025,1,PR08,TEC1,23905
2025,1,PR09,TEC1,6550
2025,1,PR10,TEC1,7159
2025,1,PR11,TEC1,4956
2025,1,PR12,TEC1,1286
2025,1,PR13,TEC1,1610
2025,1,PR14,TEC1,15542
2025,1,PR15,TEC1,16193
2025,1,PR16,TEC1,11875
2025,1,PR17,TEC1,12320
2025,1,PR18,TEC1,851
2025,1,PR19,TEC1,1922
2025,1,PR20,TEC1,5015
2025,1,PR21,TEC1,67489
2025,1,PR22,TEC1,3176
2025,1,PR23,TEC1,1628
2025,1,PR24,TEC1,16108
2014,1,PR01,TEC2,1000879
2014,1,PR02,TEC2,820161
2014,1,PR03,TEC2,46
2014,1,PR04,TEC2,9497
2014,1,PR05,TEC2,539
2014,1,PR06,TEC2,225769
2014,1,PR07,TEC2,8279
2014,1,PR08,TEC2,21379
2014,1,PR09,TEC2,4548
2014,1,PR10,TEC2,4030
2014,1,PR11,TEC2,31305
2014,1,PR12,TEC2,0
2014,1,PR13,TEC2,12076
2014,1,PR14,TEC2,17191
2014,1,PR15,TEC2,28161
2014,1,PR16,TEC2,24156
2014,1,PR17,TEC2,17538
2014,1,PR18,TEC2,434
2014,1,PR19,TEC2,428
2014,1,PR20,TEC2,100
2014,1,PR21,TEC2,174296
2014,1,PR22,TEC2,3598
2014,1,PR23,TEC2,2837
2014,1,PR24,TEC2,83
2014,2,PR01,TEC2,1025490
2014,2,PR02,TEC2,828411
2014,2,PR03,TEC2,243
2014,2,PR04,TEC2,9870
2014,2,PR05,TEC2,649
2014,2,PR06,TEC2,234729
2014,2,PR07,TEC2,8680
2014,2,PR08,TEC2,21706
2014,2,PR09,TEC2,4628
2014,2,PR10,TEC2,4161
2014,2,PR11,TEC2,32600
2014,2,PR12,TEC2,0
2014,2,PR13,TEC2,13030
2014,2,PR14,TEC2,17594
2014,2,PR15,TEC2,29776
2014,2,PR16,TEC2,24944
2014,2,PR17,TEC2,17504
2014,2,PR18,TEC2,451
2014,2,PR19,TEC2,925
2014,2,PR20,TEC2,448
2014,2,PR21,TEC2,178495
2014,2,PR22,TEC2,4231
2014,2,PR23,TEC2,3008
2014,2,PR24,TEC2,97
2014,3,PR01,TEC2,1110628
2014,3,PR02,TEC2,833402
2014,3,PR03,TEC2,244
2014,3,PR04,TEC2,10336
2014,3,PR05,TEC2,668
2014,3,PR06,TEC2,240334
2014,3,PR07,TEC2,9184
2014,3,PR08,TEC2,22440
2014,3,PR09,TEC2,4836
2014,3,PR10,TEC2,3541
2014,3,PR11,TEC2,33940
2014,3,PR12,TEC2,0
2014,3,PR13,TEC2,13030
2014,3,PR14,TEC2,18373
2014,3,PR15,TEC2,30964
2014,3,PR16,TEC2,26590
2014,3,PR17,TEC2,18394
2014,3,PR18,TEC2,451
2014,3,PR19,TEC2,925
2014,3,PR20,TEC2,492
2014,3,PR21,TEC2,183630
2014,3,PR22,TEC2,3900
2014,3,PR23,TEC2,3469
2014,3,PR24,TEC2,97
2014,4,PR01,TEC2,1070135
2014,4,PR02,TEC2,840224
2014,4,PR03,TEC2,241
2014,4,PR04,TEC2,10918
2014,4,PR05,TEC2,697
2014,4,PR06,TEC2,240452
2014,4,PR07,TEC2,9526
2014,4,PR08,TEC2,23027
2014,4,PR09,TEC2,4896
2014,4,PR10,TEC2,4583
2014,4,PR11,TEC2,34281
2014,4,PR12,TEC2,0
2014,4,PR13,TEC2,13030
2014,4,PR14,TEC2,18613
2014,4,PR15,TEC2,31778
2014,4,PR16,TEC2,23703
2014,4,PR17,TEC2,17289
2014,4,PR18,TEC2,451
2014,4,PR19,TEC2,926
2014,4,PR20,TEC2,448
2014,4,PR21,TEC2,183009
2014,4,PR22,TEC2,4231
2014,4,PR23,TEC2,3664
2014,4,PR24,TEC2,97
2015,1,PR01,TEC2,1096836
2015,1,PR02,TEC2,841743
2015,1,PR03,TEC2,241
2015,1,PR04,TEC2,26161
2015,1,PR05,TEC2,717
2015,1,PR06,TEC2,247564
2015,1,PR07,TEC2,25372
2015,1,PR08,TEC2,47411
2015,1,PR09,TEC2,4951
2015,1,PR10,TEC2,5048
2015,1,PR11,TEC2,39571
2015,1,PR12,TEC2,0
2015,1,PR13,TEC2,13030
2015,1,PR14,TEC2,26836
2015,1,PR15,TEC2,32152
2015,1,PR16,TEC2,25217
2015,1,PR17,TEC2,19781
2015,1,PR18,TEC2,451
2015,1,PR19,TEC2,1025
2015,1,PR20,TEC2,2700
2015,1,PR21,TEC2,199037
2015,1,PR22,TEC2,4365
2015,1,PR23,TEC2,7924
2015,1,PR24,TEC2,115
2015,2,PR01,TEC2,1141052
2015,2,PR02,TEC2,858342
2015,2,PR03,TEC2,242
2015,2,PR04,TEC2,27809
2015,2,PR05,TEC2,762
2015,2,PR06,TEC2,255596
2015,2,PR07,TEC2,26553
2015,2,PR08,TEC2,49767
2015,2,PR09,TEC2,5164
2015,2,PR10,TEC2,5482
2015,2,PR11,TEC2,40825
2015,2,PR12,TEC2,0
2015,2,PR13,TEC2,13030
2015,2,PR14,TEC2,29283
2015,2,PR15,TEC2,34183
2015,2,PR16,TEC2,26268
2015,2,PR17,TEC2,20297
2015,2,PR18,TEC2,451
2015,2,PR19,TEC2,1025
2015,2,PR20,TEC2,2707
2015,2,PR21,TEC2,204685
2015,2,PR22,TEC2,4365
2015,2,PR23,TEC2,7927
2015,2,PR24,TEC2,479
2015,3,PR01,TEC2,1183894
2015,3,PR02,TEC2,871262
2015,3,PR03,TEC2,242
2015,3,PR04,TEC2,28809
2015,3,PR05,TEC2,792
2015,3,PR06,TEC2,264055
2015,3,PR07,TEC2,27604
2015,3,PR08,TEC2,51945
2015,3,PR09,TEC2,5264
2015,3,PR10,TEC2,6895
2015,3,PR11,TEC2,41886
2015,3,PR12,TEC2,0
2015,3,PR13,TEC2,13030
2015,3,PR14,TEC2,31635
2015,3,PR15,TEC2,36620
2015,3,PR16,TEC2,27130
2015,3,PR17,TEC2,21688
2015,3,PR18,TEC2,451
2015,3,PR19,TEC2,1025
2015,3,PR20,TEC2,2718
2015,3,PR21,TEC2,209673
2015,3,PR22,TEC2,4365
2015,3,PR23,TEC2,8085
2015,3,PR24,TEC2,1135
2015,4,PR01,TEC2,1223603
2015,4,PR02,TEC2,879950
2015,4,PR03,TEC2,242
2015,4,PR04,TEC2,29456
2015,4,PR05,TEC2,811
2015,4,PR06,TEC2,266062
2015,4,PR07,TEC2,28178
2015,4,PR08,TEC2,53411
2015,4,PR09,TEC2,5314
2015,4,PR10,TEC2,6933
2015,4,PR11,TEC2,42705
2015,4,PR12,TEC2,0
2015,4,PR13,TEC2,13030
2015,4,PR14,TEC2,32533
2015,4,PR15,TEC2,38902
2015,4,PR16,TEC2,27221
2015,4,PR17,TEC2,22446
2015,4,PR18,TEC2,451
2015,4,PR19,TEC2,1025
2015,4,PR20,TEC2,2723
2015,4,PR21,TEC2,212911
2015,4,PR22,TEC2,4365
2015,4,PR23,TEC2,4301
2015,4,PR24,TEC2,1653
2016,1,PR01,TEC2,1200859
2016,1,PR02,TEC2,832126
2016,1,PR03,TEC2,243
2016,1,PR04,TEC2,29994
2016,1,PR05,TEC2,834
2016,1,PR06,TEC2,252346
2016,1,PR07,TEC2,28491
2016,1,PR08,TEC2,54948
2016,1,PR09,TEC2,5420
2016,1,PR10,TEC2,6751
2016,1,PR11,TEC2,41881
2016,1,PR12,TEC2,0
2016,1,PR13,TEC2,13030
2016,1,PR14,TEC2,33330
2016,1,PR15,TEC2,36122
2016,1,PR16,TEC2,27312
2016,1,PR17,TEC2,22741
2016,1,PR18,TEC2,451
2016,1,PR19,TEC2,1042
2016,1,PR20,TEC2,2723
2016,1,PR21,TEC2,204816
2016,1,PR22,TEC2,3900
2016,1,PR23,TEC2,4834
2016,1,PR24,TEC2,2165
2016,2,PR01,TEC2,1305949
2016,2,PR02,TEC2,892209
2016,2,PR03,TEC2,245
2016,2,PR04,TEC2,31825
2016,2,PR05,TEC2,867
2016,2,PR06,TEC2,277615
2016,2,PR07,TEC2,29845
2016,2,PR08,TEC2,58768
2016,2,PR09,TEC2,5658
2016,2,PR10,TEC2,7374
2016,2,PR11,TEC2,44654
2016,2,PR12,TEC2,0
2016,2,PR13,TEC2,13030
2016,2,PR14,TEC2,36145
2016,2,PR15,TEC2,42370
2016,2,PR16,TEC2,28100
2016,2,PR17,TEC2,24719
2016,2,PR18,TEC2,451
2016,2,PR19,TEC2,1063
2016,2,PR20,TEC2,2722
2016,2,PR21,TEC2,219088
2016,2,PR22,TEC2,3900
2016,2,PR23,TEC2,5707
2016,2,PR24,TEC2,2968
2016,3,PR01,TEC2,1355770
2016,3,PR02,TEC2,905105
2016,3,PR03,TEC2,248
2016,3,PR04,TEC2,32730
2016,3,PR05,TEC2,935
2016,3,PR06,TEC2,285480
2016,3,PR07,TEC2,30813
2016,3,PR08,TEC2,61850
2016,3,PR09,TEC2,5905
2016,3,PR10,TEC2,8236
2016,3,PR11,TEC2,45952
2016,3,PR12,TEC2,0
2016,3,PR13,TEC2,13030
2016,3,PR14,TEC2,38130
2016,3,PR15,TEC2,44739
2016,3,PR16,TEC2,28496
2016,3,PR17,TEC2,26113
2016,3,PR18,TEC2,451
2016,3,PR19,TEC2,1113
2016,3,PR20,TEC2,2722
2016,3,PR21,TEC2,223011
2016,3,PR22,TEC2,3900
2016,3,PR23,TEC2,6276
2016,3,PR24,TEC2,3850
2016,4,PR01,TEC2,1414676
2016,4,PR02,TEC2,914952
2016,4,PR03,TEC2,250
2016,4,PR04,TEC2,33534
2016,4,PR05,TEC2,955
2016,4,PR06,TEC2,289344
2016,4,PR07,TEC2,31497
2016,4,PR08,TEC2,64141
2016,4,PR09,TEC2,6061
2016,4,PR10,TEC2,8731
2016,4,PR11,TEC2,47245
2016,4,PR12,TEC2,0
2016,4,PR13,TEC2,13030
2016,4,PR14,TEC2,39294
2016,4,PR15,TEC2,46389
2016,4,PR16,TEC2,28474
2016,4,PR17,TEC2,26657
2016,4,PR18,TEC2,451
2016,4,PR19,TEC2,1120
2016,4,PR20,TEC2,2722
2016,4,PR21,TEC2,225792
2016,4,PR22,TEC2,3900
2016,4,PR23,TEC2,6905
2016,4,PR24,TEC2,4482
2017,1,PR01,TEC2,1465817
2017,1,PR02,TEC2,918328
2017,1,PR03,TEC2,248
2017,1,PR04,TEC2,34277
2017,1,PR05,TEC2,999
2017,1,PR06,TEC2,293479
2017,1,PR07,TEC2,31994
2017,1,PR08,TEC2,65095
2017,1,PR09,TEC2,6215
2017,1,PR10,TEC2,9278
2017,1,PR11,TEC2,47195
2017,1,PR12,TEC2,0
2017,1,PR13,TEC2,13030
2017,1,PR14,TEC2,40142
2017,1,PR15,TEC2,48109
2017,1,PR16,TEC2,28785
2017,1,PR17,TEC2,26845
2017,1,PR18,TEC2,451
2017,1,PR19,TEC2,1120
2017,1,PR20,TEC2,2722
2017,1,PR21,TEC2,226094
2017,1,PR22,TEC2,3900
2017,1,PR23,TEC2,6905
2017,1,PR24,TEC2,5223
2017,2,PR01,TEC2,1535037
2017,2,PR02,TEC2,932466
2017,2,PR03,TEC2,255
2017,2,PR04,TEC2,35613
2017,2,PR05,TEC2,1067
2017,2,PR06,TEC2,303488
2017,2,PR07,TEC2,33192
2017,2,PR08,TEC2,67650
2017,2,PR09,TEC2,6410
2017,2,PR10,TEC2,8858
2017,2,PR11,TEC2,48310
2017,2,PR12,TEC2,0
2017,2,PR13,TEC2,13030
2017,2,PR14,TEC2,42925
2017,2,PR15,TEC2,50283
2017,2,PR16,TEC2,29147
2017,2,PR17,TEC2,27280
2017,2,PR18,TEC2,451
2017,2,PR19,TEC2,1120
2017,2,PR20,TEC2,2722
2017,2,PR21,TEC2,228102
2017,2,PR22,TEC2,3900
2017,2,PR23,TEC2,6905
2017,2,PR24,TEC2,5223
2017,3,PR01,TEC2,1571180
2017,3,PR02,TEC2,941092
2017,3,PR03,TEC2,4411
2017,3,PR04,TEC2,37307
2017,3,PR05,TEC2,5645
2017,3,PR06,TEC2,319360
2017,3,PR07,TEC2,33993
2017,3,PR08,TEC2,69596
2017,3,PR09,TEC2,6816
2017,3,PR10,TEC2,9395
2017,3,PR11,TEC2,49679
2017,3,PR12,TEC2,34984
2017,3,PR13,TEC2,33788
2017,3,PR14,TEC2,43880
2017,3,PR15,TEC2,52468
2017,3,PR16,TEC2,30018
2017,3,PR17,TEC2,50284
2017,3,PR18,TEC2,5068
2017,3,PR19,TEC2,7576
2017,3,PR20,TEC2,5487
2017,3,PR21,TEC2,290655
2017,3,PR22,TEC2,54096
2017,3,PR23,TEC2,7012
2017,3,PR24,TEC2,6431
2017,4,PR01,TEC2,1718013
2017,4,PR02,TEC2,961688
2017,4,PR03,TEC2,263
2017,4,PR04,TEC2,39690
2017,4,PR05,TEC2,15097
2017,4,PR06,TEC2,324709
2017,4,PR07,TEC2,34722
2017,4,PR08,TEC2,73692
2017,4,PR09,TEC2,6973
2017,4,PR10,TEC2,9626
2017,4,PR11,TEC2,50495
2017,4,PR12,TEC2,34984
2017,4,PR13,TEC2,16114
2017,4,PR14,TEC2,47470
2017,4,PR15,TEC2,54119
2017,4,PR16,TEC2,30451
2017,4,PR17,TEC2,50446
2017,4,PR18,TEC2,451
2017,4,PR19,TEC2,1119
2017,4,PR20,TEC2,1668
2017,4,PR21,TEC2,293831
2017,4,PR22,TEC2,40407
2017,4,PR23,TEC2,6906
2017,4,PR24,TEC2,5223
2018,1,PR01,TEC2,1793884
2018,1,PR02,TEC2,968483
2018,1,PR03,TEC2,4415
2018,1,PR04,TEC2,40157
2018,1,PR05,TEC2,19591
2018,1,PR06,TEC2,326894
2018,1,PR07,TEC2,35225
2018,1,PR08,TEC2,75751
2018,1,PR09,TEC2,7095
2018,1,PR10,TEC2,10456
2018,1,PR11,TEC2,51389
2018,1,PR12,TEC2,34984
2018,1,PR13,TEC2,36872
2018,1,PR14,TEC2,46880
2018,1,PR15,TEC2,55072
2018,1,PR16,TEC2,31712
2018,1,PR17,TEC2,51534
2018,1,PR18,TEC2,5068
2018,1,PR19,TEC2,7594
2018,1,PR20,TEC2,4474
2018,1,PR21,TEC2,300421
2018,1,PR22,TEC2,54594
2018,1,PR23,TEC2,9663
2018,1,PR24,TEC2,8921
2018,2,PR01,TEC2,1807868
2018,2,PR02,TEC2,977916
2018,2,PR03,TEC2,4415
2018,2,PR04,TEC2,40750
2018,2,PR05,TEC2,19591
2018,2,PR06,TEC2,327636
2018,2,PR07,TEC2,39715
2018,2,PR08,TEC2,80376
2018,2,PR09,TEC2,7311
2018,2,PR10,TEC2,10856
2018,2,PR11,TEC2,53587
2018,2,PR12,TEC2,34984
2018,2,PR13,TEC2,36872
2018,2,PR14,TEC2,47923
2018,2,PR15,TEC2,52855
2018,2,PR16,TEC2,32795
2018,2,PR17,TEC2,53478
2018,2,PR18,TEC2,5068
2018,2,PR19,TEC2,7666
2018,2,PR20,TEC2,4474
2018,2,PR21,TEC2,304349
2018,2,PR22,TEC2,55935
2018,2,PR23,TEC2,22756
2018,2,PR24,TEC2,8965
2018,3,PR01,TEC2,1929273
2018,3,PR02,TEC2,1009252
2018,3,PR03,TEC2,4443
2018,3,PR04,TEC2,42359
2018,3,PR05,TEC2,23065
2018,3,PR06,TEC2,342401
2018,3,PR07,TEC2,41300
2018,3,PR08,TEC2,83714
2018,3,PR09,TEC2,7589
2018,3,PR10,TEC2,10856
2018,3,PR11,TEC2,54574
2018,3,PR12,TEC2,34984
2018,3,PR13,TEC2,40205
2018,3,PR14,TEC2,50793
2018,3,PR15,TEC2,54129
2018,3,PR16,TEC2,33474
2018,3,PR17,TEC2,53980
2018,3,PR18,TEC2,5838
2018,3,PR19,TEC2,7784
2018,3,PR20,TEC2,4574
2018,3,PR21,TEC2,312866
2018,3,PR22,TEC2,58789
2018,3,PR23,TEC2,22649
2018,3,PR24,TEC2,9280
2018,4,PR01,TEC2,1949637
2018,4,PR02,TEC2,1019490
2018,4,PR03,TEC2,4443
2018,4,PR04,TEC2,43555
2018,4,PR05,TEC2,23065
2018,4,PR06,TEC2,355716
2018,4,PR07,TEC2,42418
2018,4,PR08,TEC2,86198
2018,4,PR09,TEC2,7880
2018,4,PR10,TEC2,12484
2018,4,PR11,TEC2,55337
2018,4,PR12,TEC2,34984
2018,4,PR13,TEC2,40205
2018,4,PR14,TEC2,53673
2018,4,PR15,TEC2,55634
2018,4,PR16,TEC2,34292
2018,4,PR17,TEC2,57539
2018,4,PR18,TEC2,5838
2018,4,PR19,TEC2,7784
2018,4,PR20,TEC2,4615
2018,4,PR21,TEC2,322782
2018,4,PR22,TEC2,61243
2018,4,PR23,TEC2,23349
2018,4,PR24,TEC2,11670
2019,1,PR01,TEC2,2020730
2019,1,PR02,TEC2,1030814
2019,1,PR03,TEC2,4443
2019,1,PR04,TEC2,43555
2019,1,PR05,TEC2,23065
2019,1,PR06,TEC2,363959
2019,1,PR07,TEC2,43444
2019,1,PR08,TEC2,90253
2019,1,PR09,TEC2,7878
2019,1,PR10,TEC2,12484
2019,1,PR11,TEC2,57373
2019,1,PR12,TEC2,34984
2019,1,PR13,TEC2,40205
2019,1,PR14,TEC2,59214
2019,1,PR15,TEC2,55634
2019,1,PR16,TEC2,34124
2019,1,PR17,TEC2,57933
2019,1,PR18,TEC2,5838
2019,1,PR19,TEC2,7784
2019,1,PR20,TEC2,4615
2019,1,PR21,TEC2,340344
2019,1,PR22,TEC2,61547
2019,1,PR23,TEC2,23549
2019,1,PR24,TEC2,11670
2019,2,PR01,TEC2,2079900
2019,2,PR02,TEC2,1061358
2019,2,PR03,TEC2,5543
2019,2,PR04,TEC2,47448
2019,2,PR05,TEC2,26338
2019,2,PR06,TEC2,388254
2019,2,PR07,TEC2,47431
2019,2,PR08,TEC2,91081
2019,2,PR09,TEC2,8686
2019,2,PR10,TEC2,30742
2019,2,PR11,TEC2,52101
2019,2,PR12,TEC2,34984
2019,2,PR13,TEC2,54027
2019,2,PR14,TEC2,64272
2019,2,PR15,TEC2,59021
2019,2,PR16,TEC2,36527
2019,2,PR17,TEC2,62343
2019,2,PR18,TEC2,7425
2019,2,PR19,TEC2,10298
2019,2,PR20,TEC2,10257
2019,2,PR21,TEC2,355140
2019,2,PR22,TEC2,64783
2019,2,PR23,TEC2,25527
2019,2,PR24,TEC2,12089
2019,3,PR01,TEC2,2144956
2019,3,PR02,TEC2,1080973
2019,3,PR03,TEC2,5543
2019,3,PR04,TEC2,49156
2019,3,PR05,TEC2,27090
2019,3,PR06,TEC2,399231
2019,3,PR07,TEC2,50230
2019,3,PR08,TEC2,96305
2019,3,PR09,TEC2,8359
2019,3,PR10,TEC2,35742
2019,3,PR11,TEC2,52941
2019,3,PR12,TEC2,34984
2019,3,PR13,TEC2,54312
2019,3,PR14,TEC2,65872
2019,3,PR15,TEC2,60484
2019,3,PR16,TEC2,37425
2019,3,PR17,TEC2,74329
2019,3,PR18,TEC2,7425
2019,3,PR19,TEC2,10561
2019,3,PR20,TEC2,17056
2019,3,PR21,TEC2,377171
2019,3,PR22,TEC2,71198
2019,3,PR23,TEC2,26659
2019,3,PR24,TEC2,12089
2019,4,PR01,TEC2,2191672
2019,4,PR02,TEC2,1093143
2019,4,PR03,TEC2,3318
2019,4,PR04,TEC2,53602
2019,4,PR05,TEC2,26977
2019,4,PR06,TEC2,410038
